Date,Store,Store_Type,Store_Status,Promo,Promo2,School_Holiday,Customers,Sales,DayOfWeek,is_holiday
2021-09-25,9,pharmacy,1,0,0,0,110,147,5,0
2021-09-26,9,supermarket,1,0,0,0,90,0,6,0
2021-09-27,9,pharmacy,1,0,0,0,110,0,0,0
2021-09-28,9,pharmacy,1,0,1,0,96,0,1,0
2021-09-29,9,supermarket,1,1,0,0,89,1108,2,0
2021-09-30,9,pharmacy,1,0,1,0,91,31,3,0
2021-10-01,9,pharmacy,1,0,0,0,111,57,4,0
2021-10-02,9,supermarket,1,0,0,0,101,11,5,0
2021-10-03,9,pharmacy,1,0,0,0,96,0,6,0
2021-10-04,9,pharmacy,1,0,1,0,108,0,0,0
2021-10-05,9,supermarket,1,0,0,0,104,4,1,0
2021-10-06,9,supermarket,0,1,0,0,0,0,2,0
2021-10-07,9,convenience,1,0,0,0,105,0,3,0
2021-10-08,9,pharmacy,1,0,0,0,93,93,4,0
2021-10-09,9,convenience,1,0,0,0,102,0,5,0
2021-10-10,9,convenience,1,0,0,0,100,0,6,0
2021-10-11,9,supermarket,1,1,0,0,111,1401,0,1
2021-10-12,9,pharmacy,1,0,0,0,86,0,1,0
2021-10-13,9,pharmacy,1,0,0,0,105,22,2,0
2021-10-14,9,supermarket,1,0,0,0,99,0,3,0
2021-10-15,9,convenience,1,0,0,0,101,0,4,0
2021-10-16,9,supermarket,1,1,0,0,91,1142,5,0
2021-10-17,9,pharmacy,1,0,0,0,94,0,6,0
2021-10-18,9,supermarket,1,0,0,0,99,0,0,0
2021-10-19,9,pharmacy,1,0,0,0,102,16,1,0
2021-10-20,9,convenience,1,0,1,0,105,43,2,0
2021-10-21,9,pharmacy,0,0,0,0,0,0,3,0
2021-10-22,9,convenience,1,1,1,0,103,970,4,0
2021-10-23,9,convenience,1,0,0,0,95,135,5,0
2021-10-24,9,pharmacy,1,1,0,0,94,1024,6,0
2021-10-25,9,pharmacy,1,0,0,0,90,0,0,0
2021-10-26,9,convenience,1,1,0,0,98,839,1,0
2021-10-27,9,supermarket,1,0,1,0,106,0,2,0
2021-10-28,9,pharmacy,1,0,0,0,106,0,3,0
2021-10-29,9,convenience,1,1,0,0,88,759,4,0
2021-10-30,9,convenience,1,0,0,0,101,26,5,0
2021-10-31,9,supermarket,1,0,0,0,96,0,6,0
2021-11-01,9,pharmacy,1,1,0,0,103,1154,0,0
2021-11-02,9,convenience,1,0,0,0,97,36,1,0
2021-11-03,9,supermarket,0,0,0,0,0,0,2,0
2021-11-04,9,convenience,1,1,0,0,80,573,3,0
2021-11-05,9,pharmacy,1,1,0,0,101,1200,4,0
2021-11-06,9,supermarket,1,1,0,0,90,1141,5,0
2021-11-07,9,convenience,1,0,0,0,122,0,6,0
2021-11-08,9,supermarket,1,0,0,0,114,0,0,0
2021-11-09,9,pharmacy,1,1,0,0,93,1053,1,0
2021-11-10,9,supermarket,0,0,1,0,0,0,2,0
2021-11-11,9,pharmacy,1,1,1,0,102,1067,3,1
2021-11-12,9,convenience,1,0,0,0,89,0,4,0
2021-11-13,9,pharmacy,0,0,0,0,0,0,5,0
2021-11-14,9,convenience,1,0,1,0,110,14,6,0
2021-11-15,9,convenience,0,1,0,0,0,0,0,0
2021-11-16,9,pharmacy,1,0,0,0,108,0,1,0
2021-11-17,9,convenience,1,1,0,0,130,1173,2,0
2021-11-18,9,supermarket,1,1,1,0,91,1091,3,0
2021-11-19,9,convenience,0,1,0,0,0,0,4,0
2021-11-20,9,pharmacy,1,1,0,0,80,826,5,0
2021-11-21,9,supermarket,1,1,1,0,100,1118,6,0
2021-11-22,9,supermarket,1,1,1,0,99,1143,0,0
2021-11-23,9,convenience,1,0,0,0,91,0,1,0
2021-11-24,9,convenience,1,0,1,0,98,0,2,0
2021-11-25,9,pharmacy,1,0,1,0,117,0,3,1
2021-11-26,9,supermarket,1,0,0,0,103,0,4,0
2021-11-27,9,pharmacy,0,0,0,0,0,0,5,0
2021-11-28,9,convenience,1,0,0,0,98,68,6,0
2021-11-29,9,supermarket,1,1,0,0,126,1639,0,0
2021-11-30,9,pharmacy,1,0,1,0,88,98,1,0
2021-12-01,9,pharmacy,1,0,0,0,98,0,2,0
2021-12-02,9,pharmacy,0,1,0,0,0,0,3,0
2021-12-03,9,pharmacy,1,0,1,0,103,124,4,0
2021-12-04,9,pharmacy,1,0,1,0,93,0,5,0
2021-12-05,9,supermarket,1,1,0,0,110,1406,6,0
2021-12-06,9,pharmacy,1,0,1,0,96,0,0,0
2021-12-07,9,supermarket,0,0,0,0,0,0,1,0
2021-12-08,9,pharmacy,1,0,0,0,117,66,2,0
2021-12-09,9,convenience,1,0,0,0,88,96,3,0
2021-12-10,9,convenience,1,1,0,0,99,858,4,0
2021-12-11,9,pharmacy,1,0,0,0,96,0,5,0
2021-12-12,9,convenience,1,1,0,0,83,899,6,0
2021-12-13,9,supermarket,0,0,0,0,0,0,0,0
2021-12-14,9,pharmacy,1,0,1,0,116,0,1,0
2021-12-15,9,supermarket,1,1,0,0,97,1208,2,0
2021-12-16,9,pharmacy,1,1,0,0,90,1263,3,0
2021-12-17,9,convenience,1,0,0,0,102,48,4,0
2021-12-18,9,supermarket,1,0,0,0,92,17,5,0
2021-12-19,9,convenience,0,1,0,0,0,0,6,0
2021-12-20,9,convenience,1,0,0,0,92,165,0,0
2021-12-21,9,pharmacy,1,0,1,0,107,52,1,0
2021-12-22,9,supermarket,0,1,1,0,0,0,2,0
2021-12-23,9,convenience,1,0,0,0,113,30,3,0
2021-12-24,9,pharmacy,1,0,0,0,89,53,4,1
2021-12-25,9,pharmacy,1,0,0,0,107,0,5,1
2021-12-26,9,pharmacy,1,1,0,0,117,1303,6,0
2021-12-27,9,convenience,1,0,0,0,89,0,0,0
2021-12-28,9,pharmacy,1,1,0,0,93,972,1,0
2021-12-29,9,supermarket,1,0,0,0,107,49,2,0
2021-12-30,9,supermarket,1,0,0,0,99,0,3,0
2021-12-31,9,convenience,0,0,1,0,0,0,4,1
2022-01-01,9,supermarket,1,0,0,0,127,0,5,1
2022-01-02,9,pharmacy,1,0,0,0,99,0,6,0
2022-01-03,9,convenience,1,0,0,0,97,22,0,0
2022-01-04,9,pharmacy,1,1,0,0,90,1067,1,0
2022-01-05,9,convenience,1,1,0,0,102,786,2,0
2022-01-06,9,convenience,1,0,0,0,74,60,3,0
2022-01-07,9,pharmacy,1,1,0,0,103,1021,4,0
2022-01-08,9,supermarket,1,0,0,0,106,135,5,0
2022-01-09,9,supermarket,1,0,0,0,104,56,6,0
2022-01-10,9,convenience,1,0,1,0,92,0,0,0
2022-01-11,9,pharmacy,1,0,0,0,104,85,1,0
2022-01-12,9,pharmacy,1,0,0,0,108,0,2,0
2022-01-13,9,convenience,1,0,0,0,110,0,3,0
2022-01-14,9,supermarket,1,0,1,0,91,72,4,0
2022-01-15,9,pharmacy,1,0,0,0,102,120,5,0
2022-01-16,9,supermarket,1,1,0,0,93,1163,6,0
2022-01-17,9,supermarket,1,1,0,0,82,946,0,1
2022-01-18,9,convenience,1,0,0,0,92,16,1,0
2022-01-19,9,convenience,1,1,0,0,105,886,2,0
2022-01-20,9,supermarket,1,0,0,0,92,0,3,0
2022-01-21,9,pharmacy,1,1,0,0,114,1294,4,0
2022-01-22,9,pharmacy,1,0,0,0,112,0,5,0
2022-01-23,9,convenience,1,0,0,0,132,44,6,0
2022-01-24,9,supermarket,1,0,0,0,106,0,0,0
2022-01-25,9,pharmacy,1,0,0,0,107,0,1,0
2022-01-26,9,pharmacy,1,0,0,0,94,65,2,0
2022-01-27,9,convenience,1,0,0,0,95,0,3,0
2022-01-28,9,supermarket,1,0,0,0,79,0,4,0
2022-01-29,9,pharmacy,1,0,0,0,101,0,5,0
2022-01-30,9,convenience,1,1,0,0,93,777,6,0
2022-01-31,9,pharmacy,1,0,1,0,99,23,0,0
2022-02-01,9,pharmacy,1,1,1,0,112,1249,1,0
2022-02-02,9,pharmacy,1,0,1,0,94,0,2,0
2022-02-03,9,convenience,1,0,1,0,107,0,3,0
2022-02-04,9,supermarket,1,0,1,0,118,0,4,0
2022-02-05,9,convenience,1,1,0,0,99,1001,5,0
2022-02-06,9,supermarket,1,0,0,0,110,0,6,0
2022-02-07,9,pharmacy,1,0,1,0,110,0,0,0
2022-02-08,9,supermarket,1,0,1,0,92,173,1,0
2022-02-09,9,pharmacy,1,0,0,0,99,75,2,0
2022-02-10,9,pharmacy,1,0,0,0,102,0,3,0
2022-02-11,9,convenience,1,0,0,0,96,0,4,0
2022-02-12,9,pharmacy,1,1,1,0,100,1122,5,0
2022-02-13,9,convenience,1,1,0,0,123,1000,6,0
2022-02-14,9,supermarket,1,1,0,0,85,990,0,0
2022-02-15,9,supermarket,0,0,0,0,0,0,1,0
2022-02-16,9,pharmacy,1,0,1,0,100,0,2,0
2022-02-17,9,convenience,1,0,0,0,101,0,3,0
2022-02-18,9,pharmacy,1,1,0,0,124,1510,4,0
2022-02-19,9,convenience,1,0,0,0,92,26,5,0
2022-02-20,9,convenience,1,0,0,0,114,0,6,0
2022-02-21,9,convenience,1,1,0,0,84,843,0,1
2022-02-22,9,supermarket,1,0,0,0,92,0,1,0
2022-02-23,9,convenience,0,0,0,0,0,0,2,0
2022-02-24,9,supermarket,1,0,0,0,123,0,3,0
2022-02-25,9,convenience,0,0,0,0,0,0,4,0
2022-02-26,9,supermarket,1,1,0,0,87,937,5,0
2022-02-27,9,supermarket,1,0,1,0,88,114,6,0
2022-02-28,9,supermarket,1,0,0,0,111,103,0,0
2022-03-01,9,pharmacy,1,0,0,0,97,0,1,0
2022-03-02,9,convenience,1,0,0,0,94,139,2,0
2022-03-03,9,pharmacy,0,0,0,0,0,0,3,0
2022-03-04,9,convenience,1,0,0,0,116,0,4,0
2022-03-05,9,convenience,1,0,0,0,93,0,5,0
2022-03-06,9,pharmacy,1,0,0,0,90,0,6,0
2022-03-07,9,supermarket,1,1,0,0,122,1393,0,0
2022-03-08,9,convenience,0,0,0,0,0,0,1,0
2022-03-09,9,supermarket,1,1,1,0,128,1566,2,0
2022-03-10,9,pharmacy,1,0,0,0,96,0,3,0
2022-03-11,9,supermarket,1,0,0,0,97,13,4,0
2022-03-12,9,convenience,1,1,0,0,100,803,5,0
2022-03-13,9,convenience,1,0,0,0,110,32,6,0
2022-03-14,9,convenience,1,0,0,0,97,168,0,0
2022-03-15,9,pharmacy,1,0,0,0,84,43,1,0
2022-03-16,9,convenience,1,0,1,0,124,3,2,0
2022-03-17,9,pharmacy,1,0,0,0,92,0,3,0
2022-03-18,9,supermarket,1,0,0,0,97,0,4,0
2022-03-19,9,convenience,0,0,0,0,0,0,5,0
2022-03-20,9,convenience,1,0,0,0,95,0,6,0
2022-03-21,9,convenience,1,1,0,0,112,1000,0,0
2022-03-22,9,supermarket,1,0,0,0,120,55,1,0
2022-03-23,9,convenience,1,0,0,0,99,0,2,0
2022-03-24,9,pharmacy,1,0,0,0,118,119,3,0
2022-03-25,9,supermarket,0,0,0,0,0,0,4,0
2022-03-26,9,supermarket,1,0,0,0,100,0,5,0
2022-03-27,9,supermarket,1,0,0,0,107,94,6,0
2022-03-28,9,supermarket,1,0,0,0,84,0,0,0
2022-03-29,9,supermarket,1,1,0,0,94,1190,1,0
2022-03-30,9,pharmacy,1,1,1,0,83,970,2,0
2022-03-31,9,supermarket,1,0,0,0,117,0,3,0
2022-04-01,9,convenience,1,1,0,0,79,646,4,0
2022-04-02,9,supermarket,0,1,0,0,0,0,5,0
2022-04-03,9,supermarket,1,0,0,0,106,131,6,0
2022-04-04,9,supermarket,1,1,0,0,81,1034,0,0
2022-04-05,9,supermarket,1,0,0,0,79,0,1,0
2022-04-06,9,supermarket,0,0,0,0,0,0,2,0
2022-04-07,9,pharmacy,1,0,0,0,94,0,3,0
2022-04-08,9,pharmacy,1,1,0,0,106,1039,4,0
2022-04-09,9,supermarket,1,0,1,0,111,0,5,0
2022-04-10,9,pharmacy,1,0,0,0,110,0,6,0
2022-04-11,9,convenience,1,0,0,0,89,108,0,0
2022-04-12,9,supermarket,1,0,0,0,99,0,1,0
2022-04-13,9,convenience,1,0,0,0,113,0,2,0
2022-04-14,9,convenience,1,1,0,0,90,761,3,0
2022-04-15,9,supermarket,1,0,0,0,93,0,4,0
2022-04-16,9,convenience,1,0,1,0,100,67,5,0
2022-04-17,9,convenience,1,1,0,0,88,849,6,0
2022-04-18,9,convenience,1,0,0,0,90,0,0,0
2022-04-19,9,supermarket,1,0,0,0,106,0,1,0
2022-04-20,9,supermarket,1,0,0,0,108,12,2,0
2022-04-21,9,convenience,1,1,0,0,109,893,3,0
2022-04-22,9,supermarket,1,0,0,0,99,0,4,0
2022-04-23,9,supermarket,1,0,0,0,100,62,5,0
2022-04-24,9,convenience,1,0,0,0,94,68,6,0
2022-04-25,9,supermarket,1,1,0,0,93,1098,0,0
2022-04-26,9,pharmacy,1,0,0,0,104,40,1,0
2022-04-27,9,supermarket,1,0,0,0,101,46,2,0
2022-04-28,9,pharmacy,1,0,0,0,103,0,3,0
2022-04-29,9,convenience,1,0,0,0,110,0,4,0
2022-04-30,9,supermarket,1,0,0,0,94,0,5,0
2022-05-01,9,convenience,1,0,1,0,107,0,6,0
2022-05-02,9,convenience,1,1,1,0,96,804,0,0
2022-05-03,9,convenience,1,1,0,0,92,818,1,0
2022-05-04,9,convenience,1,0,0,0,90,0,2,0
2022-05-05,9,convenience,1,0,0,0,112,0,3,0
2022-05-06,9,supermarket,1,0,0,0,98,9,4,0
2022-05-07,9,pharmacy,1,1,0,0,79,843,5,0
2022-05-08,9,supermarket,1,0,1,0,104,22,6,0
2022-05-09,9,supermarket,1,0,1,0,117,0,0,0
2022-05-10,9,supermarket,1,1,0,0,112,1280,1,0
2022-05-11,9,supermarket,1,1,0,0,112,1304,2,0
2022-05-12,9,pharmacy,1,0,0,0,89,106,3,0
2022-05-13,9,supermarket,1,0,0,0,95,0,4,0
2022-05-14,9,convenience,1,0,0,0,108,111,5,0
2022-05-15,9,supermarket,1,0,0,0,110,97,6,0
2022-05-16,9,supermarket,1,1,0,0,116,1358,0,0
2022-05-17,9,pharmacy,1,0,0,0,100,0,1,0
2022-05-18,9,pharmacy,1,0,0,0,102,0,2,0
2022-05-19,9,convenience,1,1,0,0,93,822,3,0
2022-05-20,9,supermarket,1,0,0,0,87,0,4,0
2022-05-21,9,supermarket,1,0,0,0,95,73,5,0
2022-05-22,9,supermarket,0,0,0,0,0,0,6,0
2022-05-23,9,convenience,1,1,0,0,103,1013,0,0
2022-05-24,9,pharmacy,1,0,0,0,97,0,1,0
2022-05-25,9,convenience,1,0,0,0,96,0,2,0
2022-05-26,9,supermarket,1,0,0,0,102,0,3,0
2022-05-27,9,pharmacy,1,1,1,0,98,1023,4,0
2022-05-28,9,pharmacy,1,0,0,0,88,0,5,0
2022-05-29,9,convenience,0,0,1,0,0,0,6,0
2022-05-30,9,pharmacy,1,1,0,0,79,967,0,1
2022-05-31,9,pharmacy,0,1,0,0,0,0,1,0
2022-06-01,9,supermarket,1,1,0,1,75,703,2,0
2022-06-02,9,supermarket,1,0,0,1,84,56,3,0
2022-06-03,9,pharmacy,1,1,0,1,89,1112,4,0
2022-06-04,9,pharmacy,1,0,0,1,97,44,5,0
2022-06-05,9,convenience,1,0,0,1,85,0,6,0
2022-06-06,9,convenience,1,0,0,1,112,17,0,0
2022-06-07,9,pharmacy,1,0,0,1,83,0,1,0
2022-06-08,9,supermarket,1,0,0,1,96,0,2,0
2022-06-09,9,pharmacy,1,0,0,1,108,0,3,0
2022-06-10,9,pharmacy,1,1,0,1,78,852,4,0
2022-06-11,9,supermarket,0,0,0,1,0,0,5,0
2022-06-12,9,supermarket,1,0,0,1,90,167,6,0
2022-06-13,9,convenience,1,0,0,1,90,4,0,0
2022-06-14,9,convenience,1,1,1,1,104,1031,1,0
2022-06-15,9,convenience,1,0,0,1,94,223,2,0
2022-06-16,9,convenience,1,0,0,1,106,0,3,0
2022-06-17,9,supermarket,1,0,0,1,98,14,4,0
2022-06-18,9,pharmacy,1,1,0,1,79,950,5,0
2022-06-19,9,convenience,1,0,1,1,98,12,6,1
2022-06-20,9,convenience,1,0,0,1,87,0,0,1
2022-06-21,9,supermarket,1,0,0,1,77,234,1,0
2022-06-22,9,supermarket,1,1,0,1,111,1451,2,0
2022-06-23,9,pharmacy,1,0,0,1,96,0,3,0
2022-06-24,9,pharmacy,1,0,0,1,95,135,4,0
2022-06-25,9,supermarket,1,0,1,1,92,160,5,0
2022-06-26,9,convenience,1,1,0,1,104,1055,6,0
2022-06-27,9,convenience,1,0,0,1,99,75,0,0
2022-06-28,9,convenience,1,0,0,1,104,155,1,0
2022-06-29,9,pharmacy,0,0,0,1,0,0,2,0
2022-06-30,9,convenience,1,0,0,1,78,57,3,0
2022-07-01,9,convenience,1,0,0,1,91,13,4,0
2022-07-02,9,supermarket,1,0,0,1,78,0,5,0
2022-07-03,9,convenience,1,1,0,1,108,834,6,0
2022-07-04,9,supermarket,1,0,0,1,88,77,0,1
2022-07-05,9,convenience,1,1,0,1,91,894,1,0
2022-07-06,9,pharmacy,1,0,1,1,80,0,2,0
2022-07-07,9,convenience,1,1,0,1,113,931,3,0
2022-07-08,9,convenience,1,0,1,1,97,0,4,0
2022-07-09,9,supermarket,0,0,0,1,0,0,5,0
2022-07-10,9,supermarket,1,0,1,1,88,70,6,0
2022-07-11,9,supermarket,1,1,0,1,90,1303,0,0
2022-07-12,9,convenience,1,1,0,1,98,879,1,0
2022-07-13,9,convenience,1,0,0,1,103,28,2,0
2022-07-14,9,pharmacy,1,0,1,1,80,112,3,0
2022-07-15,9,convenience,1,0,0,1,105,0,4,0
2022-07-16,9,pharmacy,0,0,0,1,0,0,5,0
2022-07-17,9,supermarket,1,0,0,1,86,82,6,0
2022-07-18,9,supermarket,1,0,0,1,75,110,0,0
2022-07-19,9,supermarket,1,0,0,1,89,5,1,0
2022-07-20,9,pharmacy,1,1,0,1,96,1007,2,0
2022-07-21,9,convenience,1,1,0,1,105,965,3,0
2022-07-22,9,supermarket,1,0,0,1,116,0,4,0
2022-07-23,9,convenience,1,1,0,1,90,839,5,0
2022-07-24,9,convenience,1,0,0,1,87,86,6,0
2022-07-25,9,supermarket,1,1,1,1,117,1573,0,0
2022-07-26,9,pharmacy,1,0,0,1,92,92,1,0
2022-07-27,9,convenience,1,1,0,1,68,355,2,0
2022-07-28,9,supermarket,1,0,1,1,84,139,3,0
2022-07-29,9,convenience,1,0,0,1,84,146,4,0
2022-07-30,9,convenience,1,0,0,1,78,0,5,0
2022-07-31,9,convenience,1,0,0,1,91,0,6,0
2022-08-01,9,convenience,1,0,0,1,76,143,0,0
2022-08-02,9,convenience,1,0,0,1,89,5,1,0
2022-08-03,9,pharmacy,0,1,1,1,0,0,2,0
2022-08-04,9,pharmacy,1,0,0,1,106,0,3,0
2022-08-05,9,supermarket,1,0,0,1,94,263,4,0
2022-08-06,9,pharmacy,1,0,0,1,93,78,5,0
2022-08-07,9,pharmacy,1,0,0,1,94,0,6,0
2022-08-08,9,pharmacy,0,0,0,1,0,0,0,0
2022-08-09,9,convenience,1,1,0,1,88,782,1,0
2022-08-10,9,convenience,1,0,1,1,85,121,2,0
2022-08-11,9,supermarket,1,0,0,1,74,58,3,0
2022-08-12,9,supermarket,1,0,0,1,92,0,4,0
2022-08-13,9,supermarket,1,0,0,1,83,49,5,0
2022-08-14,9,convenience,1,0,0,1,80,53,6,0
2022-08-15,9,pharmacy,1,0,0,1,95,80,0,0
2022-08-16,9,pharmacy,1,1,0,1,59,811,1,0
2022-08-17,9,convenience,1,0,1,1,95,221,2,0
2022-08-18,9,supermarket,1,0,0,1,92,41,3,0
2022-08-19,9,supermarket,1,0,0,1,83,0,4,0
2022-08-20,9,supermarket,1,1,0,1,98,1263,5,0
2022-08-21,9,convenience,1,1,0,1,65,558,6,0
2022-08-22,9,supermarket,1,0,0,1,104,0,0,0
2022-08-23,9,supermarket,0,1,0,1,0,0,1,0
2022-08-24,9,convenience,1,0,1,1,95,43,2,0
2022-08-25,9,pharmacy,1,0,1,1,91,0,3,0
2022-08-26,9,convenience,1,1,0,1,85,646,4,0
2022-08-27,9,convenience,0,1,0,1,0,0,5,0
2022-08-28,9,convenience,1,1,0,1,91,869,6,0
2022-08-29,9,convenience,1,1,0,1,85,685,0,0
2022-08-30,9,pharmacy,1,1,0,1,124,1430,1,0
2022-08-31,9,supermarket,1,0,0,1,99,0,2,0
2022-09-01,9,convenience,1,0,0,0,85,54,3,0
2022-09-02,9,pharmacy,1,0,0,0,98,31,4,0
2022-09-03,9,supermarket,1,1,0,0,113,1099,5,0
2022-09-04,9,supermarket,1,0,0,0,106,10,6,0
2022-09-05,9,supermarket,1,0,0,0,103,0,0,1
2022-09-06,9,convenience,1,1,0,0,110,915,1,0
2022-09-07,9,convenience,1,1,1,0,110,863,2,0
2022-09-08,9,supermarket,1,0,0,0,100,0,3,0
2022-09-09,9,supermarket,0,0,0,0,0,0,4,0
2022-09-10,9,supermarket,0,0,0,0,0,0,5,0
2022-09-11,9,supermarket,1,0,0,0,94,0,6,0
2022-09-12,9,supermarket,1,0,0,0,97,8,0,0
2022-09-13,9,supermarket,1,1,0,0,80,992,1,0
2022-09-14,9,pharmacy,1,0,0,0,112,0,2,0
2022-09-15,9,supermarket,1,0,0,0,94,0,3,0
2022-09-16,9,convenience,0,0,0,0,0,0,4,0
2022-09-17,9,convenience,1,0,0,0,97,0,5,0
2022-09-18,9,convenience,0,0,0,0,0,0,6,0
2022-09-19,9,supermarket,1,1,0,0,87,1185,0,0
2022-09-20,9,convenience,1,1,0,0,108,1160,1,0
2022-09-21,9,pharmacy,1,0,1,0,100,144,2,0
2022-09-22,9,supermarket,1,1,0,0,88,1016,3,0
2022-09-23,9,convenience,1,0,0,0,110,34,4,0
2022-09-24,9,pharmacy,1,0,0,0,94,58,5,0
2022-09-25,9,pharmacy,1,0,0,0,93,223,6,0
2022-09-26,9,convenience,1,0,0,0,95,42,0,0
2022-09-27,9,pharmacy,1,0,0,0,109,46,1,0
2022-09-28,9,convenience,1,0,0,0,113,0,2,0
2022-09-29,9,pharmacy,1,0,0,0,93,0,3,0
2022-09-30,9,supermarket,1,0,0,0,100,135,4,0
2022-10-01,9,supermarket,1,0,0,0,116,34,5,0
2022-10-02,9,supermarket,1,0,0,0,113,44,6,0
2022-10-03,9,supermarket,1,0,1,0,112,107,0,0
2022-10-04,9,supermarket,1,0,0,0,109,85,1,0
2022-10-05,9,convenience,1,0,0,0,118,72,2,0
2022-10-06,9,supermarket,1,1,0,0,122,1527,3,0
2022-10-07,9,supermarket,0,0,0,0,0,0,4,0
2022-10-08,9,supermarket,1,0,0,0,93,20,5,0
2022-10-09,9,supermarket,1,0,0,0,89,91,6,0
2022-10-10,9,pharmacy,1,0,0,0,101,0,0,1
2022-10-11,9,supermarket,0,1,0,0,0,0,1,0
2022-10-12,9,supermarket,1,0,0,0,92,8,2,0
2022-10-13,9,convenience,1,0,0,0,99,14,3,0
2022-10-14,9,pharmacy,1,1,1,0,85,1007,4,0
2022-10-15,9,convenience,1,0,0,0,99,0,5,0
2022-10-16,9,supermarket,1,0,0,0,101,0,6,0
2022-10-17,9,convenience,1,1,0,0,99,951,0,0
2022-10-18,9,convenience,1,1,0,0,95,989,1,0
2022-10-19,9,supermarket,1,0,0,0,93,36,2,0
2022-10-20,9,pharmacy,1,0,0,0,95,0,3,0
2022-10-21,9,pharmacy,1,1,0,0,105,1182,4,0
2022-10-22,9,convenience,1,0,0,0,107,0,5,0
2022-10-23,9,supermarket,1,0,0,0,130,0,6,0
2022-10-24,9,convenience,1,0,0,0,99,0,0,0
2022-10-25,9,convenience,1,0,0,0,109,0,1,0
2022-10-26,9,convenience,1,0,0,0,101,51,2,0
2022-10-27,9,supermarket,1,0,1,0,99,0,3,0
2022-10-28,9,supermarket,0,1,0,0,0,0,4,0
2022-10-29,9,pharmacy,1,0,0,0,104,21,5,0
2022-10-30,9,supermarket,0,0,0,0,0,0,6,0
2022-10-31,9,convenience,1,0,0,0,93,90,0,0
2022-11-01,9,convenience,1,1,1,0,119,1139,1,0
2022-11-02,9,pharmacy,1,0,0,0,107,127,2,0
2022-11-03,9,supermarket,0,0,0,0,0,0,3,0
2022-11-04,9,convenience,1,0,0,0,101,46,4,0
2022-11-05,9,pharmacy,1,0,0,0,90,0,5,0
2022-11-06,9,pharmacy,1,1,0,0,97,1148,6,0
2022-11-07,9,convenience,1,0,0,0,103,0,0,0
2022-11-08,9,convenience,1,0,0,0,101,80,1,0
2022-11-09,9,supermarket,1,1,0,0,105,1483,2,0
2022-11-10,9,pharmacy,1,0,0,0,112,120,3,0
2022-11-11,9,convenience,1,0,0,0,116,28,4,1
2022-11-12,9,pharmacy,1,0,1,0,96,7,5,0
2022-11-13,9,supermarket,1,0,0,0,89,0,6,0
2022-11-14,9,convenience,1,0,0,0,100,0,0,0
2022-11-15,9,supermarket,1,0,0,0,95,4,1,0
2022-11-16,9,pharmacy,1,0,1,0,97,0,2,0
2022-11-17,9,supermarket,1,0,0,0,111,32,3,0
2022-11-18,9,supermarket,1,0,0,0,107,0,4,0
2022-11-19,9,pharmacy,1,1,0,0,111,1243,5,0
2022-11-20,9,supermarket,1,1,0,0,101,1336,6,0
2022-11-21,9,pharmacy,1,0,0,0,82,15,0,0
2022-11-22,9,convenience,1,1,0,0,73,548,1,0
2022-11-23,9,pharmacy,1,0,0,0,94,0,2,0
2022-11-24,9,pharmacy,0,0,0,0,0,0,3,1
2022-11-25,9,convenience,0,0,0,0,0,0,4,0
2022-11-26,9,pharmacy,1,0,0,0,110,0,5,0
2022-11-27,9,convenience,1,0,0,0,98,0,6,0
2022-11-28,9,convenience,1,0,0,0,115,90,0,0
2022-11-29,9,pharmacy,0,0,1,0,0,0,1,0
2022-11-30,9,supermarket,1,0,0,0,103,17,2,0
2022-12-01,9,supermarket,1,1,0,0,101,1192,3,0
2022-12-02,9,convenience,1,0,0,0,90,0,4,0
2022-12-03,9,supermarket,1,0,0,0,94,14,5,0
2022-12-04,9,supermarket,1,1,0,0,113,1494,6,0
2022-12-05,9,pharmacy,1,0,0,0,84,14,0,0
2022-12-06,9,convenience,1,0,0,0,108,49,1,0
2022-12-07,9,convenience,1,0,0,0,111,0,2,0
2022-12-08,9,pharmacy,1,1,0,0,130,1589,3,0
2022-12-09,9,supermarket,1,1,0,0,124,1621,4,0
2022-12-10,9,convenience,1,0,0,0,101,0,5,0
2022-12-11,9,supermarket,1,0,0,0,82,0,6,0
2022-12-12,9,convenience,1,0,0,0,96,117,0,0
2022-12-13,9,convenience,1,0,0,0,113,294,1,0
2022-12-14,9,convenience,1,1,0,0,111,830,2,0
2022-12-15,9,convenience,1,0,0,0,113,0,3,0
2022-12-16,9,supermarket,1,0,0,0,137,0,4,0
2022-12-17,9,supermarket,1,0,0,0,91,104,5,0
2022-12-18,9,supermarket,1,0,0,0,109,35,6,0
2022-12-19,9,supermarket,1,1,1,0,81,920,0,0
2022-12-20,9,pharmacy,1,1,0,0,103,991,1,0
2022-12-21,9,convenience,1,0,1,0,105,101,2,0
2022-12-22,9,convenience,1,1,0,0,66,573,3,0
2022-12-23,9,convenience,1,0,0,0,90,0,4,0
2022-12-24,9,pharmacy,1,0,0,0,101,0,5,0
2022-12-25,9,supermarket,1,0,0,0,101,0,6,1
2022-12-26,9,convenience,1,0,0,0,106,0,0,1
2022-12-27,9,supermarket,1,0,0,0,119,0,1,0
2022-12-28,9,supermarket,0,0,1,0,0,0,2,0
2022-12-29,9,pharmacy,1,0,0,0,100,236,3,0
2022-12-30,9,pharmacy,1,0,0,0,85,32,4,0
2022-12-31,9,supermarket,1,0,0,0,88,0,5,0
